"Story","Title","Result","Date","Stability","Duration (s)"
"User curd test","Test001","SUCCESS","2022-06-05T21:24:29.721+01:00[Europe/London]","0.0","3.7"
"User curd test","Test002","SUCCESS","2022-06-05T21:24:33.449+01:00[Europe/London]","0.0","1.43"
"User curd test","Test003","SUCCESS","2022-06-05T21:24:34.879+01:00[Europe/London]","0.0","1.81"
"User curd test","Test004","SUCCESS","2022-06-05T21:24:36.689+01:00[Europe/London]","0.0","1.66"
